building_id,geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area,height,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,legal_ownership_status,count_families,has_secondary_use,has_secondary_use_agriculture,has_secondary_use_hotel,has_secondary_use_rental,has_secondary_use_institution,has_secondary_use_school,has_secondary_use_industry,has_secondary_use_health_post,has_secondary_use_gov_office,has_secondary_use_use_police,has_secondary_use_other,square,difference
18060,8,378,1780,2,25,28,5,808e,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,0.29150262212918143
12452,2,174,1981,1,5,11,2,808e,337f,7e76,b1b4,441a,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,3.3166247903554,1.3166247903553998
501,2,60,113,3,15,24,7,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.898979485566356,-2.1010205144336442
14516,1,506,2913,2,15,53,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.280109889280518,1.280109889280518
17210,6,319,2833,2,10,47,3,d502,337f,e0e2,b1b4,9eb0,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.855654600401044,3.855654600401044
14068,5,78,1034,3,50,29,5,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.385164807134504,0.38516480713450374
15427,26,1016,9960,3,25,38,6,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.164414002968976,0.16441400296897601
9813,15,541,3419,1,15,30,2,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.477225575051661,3.477225575051661
11590,2,50,244,1,10,32,2,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,3.6568542494923806
7669,1,26,780,1,0,42,3,d502,337f,7e76,b1b4,441a,3356,84cf,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.48074069840786,3.4807406984078604
16613,4,620,6002,2,15,16,3,808e,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.0,1.0
8262,17,308,3366,1,10,71,3,d502,467b,67f9,b440,441a,3356,a779,0,0,0,0,0,1,0,0,0,1,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.426149773176359,5.426149773176359
4988,14,250,5136,2,60,20,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.47213595499958,1.4721359549995796
12940,1,253,3367,3,15,60,8,2f15,467b,67f9,467b,67f9,bfba,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,3.0,1.0,0,1,0,0,0,0,0,0,0,0,7.745966692414834,-0.25403330758516596
16989,4,389,1051,2,0,37,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,2.0827625302982193
10322,9,30,836,1,0,37,3,d502,467b,67f9,467b,441a,3356,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,3.0827625302982193
11696,13,95,556,2,10,75,5,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8.660254037844387,3.6602540378443873
6206,2,61,228,4,10,42,11,d502,467b,67f9,467b,67f9,bcab,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,2.0,1.0,0,1,0,0,0,0,0,0,0,0,6.48074069840786,-4.51925930159214
18078,4,266,2565,2,15,32,5,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,0.6568542494923806
3663,4,270,2635,2,5,25,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0,1.0
19978,0,148,1109,2,15,39,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,cae1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,6.244997998398398,2.2449979983983983
7914,7,161,2778,3,25,22,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.69041575982343,-1.3095842401765703
8388,2,48,302,3,5,57,8,d502,467b,67f9,467b,67f9,3356,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7.54983443527075,-0.4501655647292502
4680,0,374,2111,3,5,42,6,d502,337f,7e76,b1b4,f962,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.48074069840786,0.4807406984078604
7346,11,546,5566,2,5,46,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.782329983125268,1.7823299831252681
2315,0,34,36,1,30,39,2,d502,337f,7e76,b1b4,441a,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,4.244997998398398
12255,5,388,4014,2,0,33,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,1.7445626465380286
16554,5,285,3543,2,5,28,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,1.2915026221291814
14622,14,792,3451,2,995,37,4,d502,337f,7e76,b1b4,9eb0,3356,a779,1,1,0,0,1,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,2.0827625302982193
7879,2,168,821,2,45,24,3,2f15,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.898979485566356,1.8989794855663558
7636,7,252,919,3,0,54,5,808e,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.3484692283495345,2.3484692283495345
18004,8,556,4124,3,20,19,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.358898943540674,-0.641101056459326
19954,6,84,1238,2,5,56,5,808e,858b,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.483314773547883,2.4833147735478827
5677,3,344,5754,2,995,53,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,1,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.280109889280518,2.280109889280518
6436,19,177,597,1,10,14,2,808e,337f,e0e2,b1b4,441a,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,3.7416573867739413,1.7416573867739413
3686,9,29,104,1,15,74,2,808e,337f,67f9,b1b4,441a,bfba,84cf,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.602325267042627,6.602325267042627
9164,9,9,665,2,20,37,5,808e,337f,e0e2,b1b4,f962,3356,a779,0,1,1,0,0,0,1,1,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,6.082762530298219,1.0827625302982193
10218,18,1221,10250,3,15,32,5,d502,337f,7e76,b1b4,f962,3356,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,0.6568542494923806
16996,1,244,1140,3,35,50,5,d502,337f,7e76,b1b4,9eb0,3356,a779,1,1,0,1,1,0,0,0,0,0,0,bb5f,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.0710678118654755,2.0710678118654755
7805,1,26,39,1,0,70,3,d502,337f,7e76,467b,441a,3356,a779,0,0,0,0,0,0,0,0,1,0,0,cae1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.366600265340756,5.366600265340756
19267,1,25,536,2,20,23,3,808e,858b,e0e2,b1b4,f962,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.795831523312719,1.7958315233127191
11182,2,309,3445,2,45,19,4,d502,337f,e0e2,b440,f962,bfba,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.358898943540674,0.358898943540674
10498,14,376,920,2,35,31,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,0.5677643628300215
18711,12,27,120,2,10,33,5,d502,337f,7e76,b1b4,f962,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,0.7445626465380286
19476,24,820,6536,2,5,63,4,808e,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.937253933193772,3.937253933193772
4524,0,7,241,2,25,47,4,808e,337f,7e76,b1b4,f962,3356,a779,1,1,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.855654600401044,2.855654600401044
14575,10,545,3640,1,50,27,2,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.196152422706632,3.196152422706632
12658,7,63,1550,2,40,37,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,2.0827625302982193
2991,1,0,6,2,25,48,6,d502,337f,67f9,467b,67f9,bfba,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.928203230275509,0.9282032302755088
19140,4,614,5585,1,15,43,4,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.557438524302,2.5574385243020004
14443,12,3,301,4,35,37,7,d502,337f,e0e2,b1b4,f962,bcab,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,-0.9172374697017807
1700,0,148,1109,3,15,45,5,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.708203932499369,1.7082039324993694
10607,23,1000,9305,2,55,28,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,1,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,1.2915026221291814
7876,1,42,93,1,0,28,1,808e,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,4.291502622129181
7204,6,494,6490,2,0,18,4,d502,858b,e0e2,b1b4,f962,3356,8e3f,0,0,0,0,0,0,1,1,0,0,0,cae1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.242640687119285,0.24264068711928477
7014,4,4,20,1,10,70,2,d502,467b,67f9,467b,441a,3356,d2d9,0,0,0,0,0,0,0,0,1,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.366600265340756,6.366600265340756
4304,6,106,867,2,10,28,4,d502,858b,e0e2,b1b4,9eb0,3356,a779,0,0,0,0,0,0,1,1,0,0,0,bb5f,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,1.2915026221291814
18468,25,935,8374,2,30,29,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.385164807134504,1.3851648071345037
4678,3,248,2682,3,15,47,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.855654600401044,0.8556546004010439
16326,2,60,306,1,25,32,4,d502,337f,e0e2,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,1.6568542494923806
8824,10,441,5162,2,90,31,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,1.5677643628300215
15993,6,57,454,2,0,38,3,d502,858b,e0e2,b1b4,9eb0,3356,a779,0,0,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.164414002968976,3.164414002968976
13768,0,7,134,3,30,54,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.3484692283495345,1.3484692283495345
12509,9,11,350,4,35,21,10,d502,337f,7e76,b1b4,f962,bfba,84cf,0,0,0,0,1,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,4.58257569495584,-5.41742430504416
2837,14,1013,9174,2,20,38,4,d502,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.164414002968976,2.164414002968976
8812,10,548,5027,1,15,22,4,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.69041575982343,0.6904157598234297
12226,15,713,6001,2,5,89,5,d502,337f,7e76,e26c,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,9.433981132056603,4.433981132056603
14678,5,418,3596,2,40,23,5,d502,6c3e,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,4.795831523312719,-0.2041684766872809
3662,6,676,3082,2,20,23,4,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.795831523312719,0.7958315233127191
4054,6,82,1310,1,35,37,3,d502,858b,e0e2,b1b4,441a,3356,a779,0,0,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,3.0827625302982193
446,15,125,730,2,40,98,4,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,9.899494936611665,5.899494936611665
17172,23,187,741,3,20,37,7,d502,337f,7e76,b1b4,f962,bfba,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,6.082762530298219,-0.9172374697017807
1298,6,465,3786,1,20,50,3,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.0710678118654755,4.0710678118654755
12165,15,481,4423,3,5,36,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,6.0,2.0
12617,0,137,859,2,30,38,6,808e,337f,e0e2,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.164414002968976,0.16441400296897601
5738,6,58,6361,3,5,30,7,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.477225575051661,-1.5227744249483388
19407,1,25,59,1,5,47,1,d502,337f,e0e2,b1b4,441a,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,6.855654600401044,5.855654600401044
12754,0,169,3538,3,25,54,6,d502,337f,e0e2,b1b4,f962,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,2.0,1.0,1,0,0,0,0,0,0,0,0,0,7.3484692283495345,1.3484692283495345
3763,20,732,6062,2,20,39,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,2.2449979983983983
7750,5,94,649,2,5,28,5,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,0.29150262212918143
2667,12,13,361,2,60,54,4,d502,337f,7e76,b1b4,f962,3356,84cf,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.3484692283495345,3.3484692283495345
6495,5,427,6908,3,20,32,5,d502,337f,e0e2,b1b4,f962,bcab,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,0.6568542494923806
15737,5,74,294,2,35,60,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.745966692414834,3.745966692414834
2840,8,363,3218,1,20,18,3,808e,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.242640687119285,1.2426406871192848
759,15,467,2001,2,5,61,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.810249675906654,2.810249675906654
9,4,144,151,3,20,10,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,3.1622776601683795,-2.8377223398316205
13932,12,3,67,4,80,65,7,d502,337f,7e76,b1b4,f962,bcab,8e3f,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,8.06225774829855,1.0622577482985491
7611,12,3,217,4,80,33,7,d502,337f,7e76,b1b4,f962,1787,8e3f,1,0,0,0,1,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,-1.2554373534619714
5128,0,34,309,2,20,38,5,808e,337f,7e76,b1b4,f962,3356,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.164414002968976,1.164414002968976
15611,0,16,127,1,0,70,2,d502,337f,7e76,b1b4,441a,3356,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.366600265340756,6.366600265340756
6080,8,509,5072,2,25,54,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,1,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.3484692283495345,3.3484692283495345
8422,1,176,1812,2,30,46,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.782329983125268,3.782329983125268
17231,13,836,7786,2,15,28,4,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,1.2915026221291814
11377,2,50,411,2,15,26,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0990195135927845,1.0990195135927845
6195,3,551,6337,2,10,25,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,5.0,1.0
7254,4,92,359,2,40,16,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.0,-1.0
4757,11,775,8164,3,60,55,5,2f15,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.416198487095663,2.416198487095663
18831,12,13,399,2,5,63,4,d502,337f,67f9,b1b4,67f9,3356,a779,1,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.937253933193772,3.937253933193772
18059,26,623,5079,2,30,59,5,2f15,337f,7e76,b440,f962,3356,3fee,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.681145747868608,2.681145747868608
4903,0,51,532,2,10,28,4,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,1.2915026221291814
6400,1,244,3923,2,35,62,5,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.874007874011811,2.874007874011811
8559,12,3,66,4,90,29,8,d502,337f,7e76,b440,f962,1787,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,5.385164807134504,-2.6148351928654963
17482,22,861,9404,2,10,32,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,2.6568542494923806
4206,0,16,133,2,10,64,6,d502,467b,67f9,467b,67f9,3356,a779,0,0,0,0,0,1,0,0,0,1,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.0,2.0
17582,9,8,169,3,50,74,6,d502,337f,7e76,b1b4,9eb0,bcab,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,8.602325267042627,2.6023252670426267
5673,14,805,7327,2,10,21,5,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.58257569495584,-0.41742430504416017
453,3,508,2498,2,20,38,6,d502,337f,7e76,b1b4,9eb0,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.164414002968976,0.16441400296897601
3242,5,74,493,2,25,37,7,808e,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,6.082762530298219,-0.9172374697017807
12982,9,62,178,2,5,35,5,d502,6c3e,67f9,467b,67f9,3356,a779,0,0,0,0,1,1,0,0,0,1,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,1,5.916079783099616,0.9160797830996161
6335,4,182,1423,2,20,15,5,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,3.872983346207417,-1.127016653792583
14001,3,40,808,2,20,28,3,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,2.2915026221291814
16287,2,31,1403,1,20,23,3,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.795831523312719,1.7958315233127191
5266,0,601,3463,3,25,26,5,d502,337f,7e76,b1b4,9eb0,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0990195135927845,0.09901951359278449
10827,12,24,375,2,20,73,5,d502,6c3e,67f9,b440,67f9,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.54400374531753,3.5440037453175304
16907,0,7,37,3,25,31,6,d502,467b,67f9,467b,67f9,bfba,84cf,0,0,0,0,0,1,0,0,0,1,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,-0.4322356371699785
18445,2,174,795,2,0,21,7,d502,467b,67f9,467b,67f9,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,4.58257569495584,-2.41742430504416
10799,8,363,2121,2,35,18,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.242640687119285,1.2426406871192848
12097,4,673,5938,2,10,56,5,d502,337f,7e76,e26c,9eb0,3356,a779,0,0,1,0,0,0,0,0,0,0,0,c8e1,0.0,1.0,0,1,0,0,0,0,0,0,0,0,7.483314773547883,2.4833147735478827
13240,9,9,587,3,65,56,6,d502,337f,7e76,b1b4,9eb0,3356,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.483314773547883,1.4833147735478827
